,FullClassPath,Project,SpeculativeGenerality,BaseClassKnowsDerivedClass,MessageChains,LongParameterList,SpaghettiCode,BaseClassShouldBeAbstract,LongMethod,ClassDataShouldBePrivate,TraditionBreaker,ManyFieldAttributesButNotComplex,RefusedParentBequest,SwissArmyKnife,Blob,AntiSingleton,ComplexClass,LargeClass,FunctionalDecomposition,LazyClass,classname2,Fullpathname,Classname,loc,numAttr,numMethod,setters,getters,isPersist,isCollection,numWordName,isOrEr,isController,numIfs,numParameters,numImports,numOutboundInvocation,numInnerClasses,isStaticClass,isInterface,isInnerClass,isClass,isEnum,classPublicity,numPublicMethods,numPrivateMethods,numProtectedMethods,isAbstract,label
1933,org.mars_sim.msp.core.person.ai.mission.EmergencySupply,mars-sim-3.1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,EmergencySupply,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/mission/EmergencySupply.java,EmergencySupply,1196,24,28,0,12,FALSE,FALSE,2,FALSE,FALSE,102,25,39,204,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
1934,org.mars_sim.msp.core.person.ai.mission.Exploration,mars-sim-3.1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Exploration,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/mission/Exploration.java,Exploration,964,19,28,0,17,FALSE,FALSE,1,FALSE,FALSE,67,29,32,107,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
1935,org.mars_sim.msp.core.person.ai.mission.MeteorologyFieldStudy,mars-sim-3.1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,MeteorologyFieldStudy,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/mission/MeteorologyFieldStudy.java,MeteorologyFieldStudy,701,16,18,0,10,FALSE,FALSE,3,FALSE,FALSE,61,15,24,78,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
1936,org.mars_sim.msp.core.person.ai.mission.Mining,mars-sim-3.1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,Mining,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/mission/Mining.java,Mining,1265,22,32,0,14,FALSE,FALSE,1,FALSE,FALSE,109,29,36,167,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
1937,org.mars_sim.msp.core.person.ai.mission.Mission,mars-sim-3.1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,0,Mission,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/mission/Mission.java,Mission,1697,48,82,11,29,FALSE,FALSE,1,FALSE,FALSE,105,50,35,160,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,TRUE,Interfacer
1938,org.mars_sim.msp.core.person.ai.mission.MissionHistoricalEvent,mars-sim-3.1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,MissionHistoricalEvent,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/mission/MissionHistoricalEvent.java,MissionHistoricalEvent,39,1,0,0,0,FALSE,FALSE,3,FALSE,FALSE,0,0,4,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
1939,org.mars_sim.msp.core.person.ai.mission.MissionManager,mars-sim-3.1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,MissionManager,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/mission/MissionManager.java,MissionManager,966,16,30,0,13,FALSE,FALSE,2,TRUE,FALSE,76,29,23,129,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
1940,org.mars_sim.msp.core.person.ai.mission.MissionPlanning,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MissionPlanning,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/mission/MissionPlanning.java,MissionPlanning,202,15,16,8,6,FALSE,FALSE,2,FALSE,FALSE,12,11,7,9,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Information Holder
1941,org.mars_sim.msp.core.person.ai.mission.RescueSalvageVehicle,mars-sim-3.1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,RescueSalvageVehicle,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/mission/RescueSalvageVehicle.java,RescueSalvageVehicle,914,19,23,1,8,FALSE,FALSE,3,FALSE,FALSE,75,23,27,145,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
1942,org.mars_sim.msp.core.person.ai.mission.RoverMission,mars-sim-3.1.0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,RoverMission,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/mission/RoverMission.java,RoverMission,1053,18,27,1,5,FALSE,FALSE,2,FALSE,FALSE,91,31,42,167,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,TRUE,Interfacer
1943,org.mars_sim.msp.core.person.ai.mission.Trade,mars-sim-3.1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,Trade,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/mission/Trade.java,Trade,1099,25,30,0,14,FALSE,FALSE,1,FALSE,FALSE,102,17,34,165,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
1944,org.mars_sim.msp.core.person.ai.mission.TradeUtil,mars-sim-3.1.0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,TradeUtil,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/mission/TradeUtil.java,TradeUtil,831,16,16,0,10,FALSE,FALSE,2,FALSE,FALSE,62,61,29,97,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
1945,org.mars_sim.msp.core.person.ai.mission.TravelToSettlement,mars-sim-3.1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TravelToSettlement,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/mission/TravelToSettlement.java,TravelToSettlement,645,11,13,1,7,FALSE,FALSE,3,FALSE,FALSE,49,15,20,88,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
1946,org.mars_sim.msp.core.person.ai.mission.VehicleMission,mars-sim-3.1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,0,VehicleMission,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/mission/VehicleMission.java,VehicleMission,1612,26,52,2,21,FALSE,FALSE,2,FALSE,FALSE,89,41,34,180,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,TRUE,Interfacer
1947,org.mars_sim.msp.core.person.ai.mission.meta.AreologyFieldStudyMeta,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,AreologyFieldStudyMeta,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/mission/meta/AreologyFieldStudyMeta.java,AreologyFieldStudyMeta,158,4,5,0,3,FALSE,FALSE,4,FALSE,FALSE,16,4,15,18,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
1948,org.mars_sim.msp.core.person.ai.mission.meta.BiologyFieldStudyMeta,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,BiologyFieldStudyMeta,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/mission/meta/BiologyFieldStudyMeta.java,BiologyFieldStudyMeta,158,4,5,0,3,FALSE,FALSE,4,FALSE,FALSE,16,4,15,18,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
1949,org.mars_sim.msp.core.person.ai.mission.meta.BuildingConstructionMissionMeta,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,BuildingConstructionMissionMeta,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/mission/meta/BuildingConstructionMissionMeta.java,BuildingConstructionMissionMeta,220,3,7,0,5,FALSE,FALSE,4,FALSE,FALSE,17,6,13,22,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
1950,org.mars_sim.msp.core.person.ai.mission.meta.BuildingSalvageMissionMeta,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,BuildingSalvageMissionMeta,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/mission/meta/BuildingSalvageMissionMeta.java,BuildingSalvageMissionMeta,146,3,5,0,3,FALSE,FALSE,4,FALSE,FALSE,11,4,12,20,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
1951,org.mars_sim.msp.core.person.ai.mission.meta.EmergencySupplyMissionMeta,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,EmergencySupplyMissionMeta,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/mission/meta/EmergencySupplyMissionMeta.java,EmergencySupplyMissionMeta,144,2,5,0,3,FALSE,FALSE,4,FALSE,FALSE,14,4,10,8,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
1952,org.mars_sim.msp.core.person.ai.mission.meta.ExplorationMeta,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ExplorationMeta,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/mission/meta/ExplorationMeta.java,ExplorationMeta,141,4,5,0,3,FALSE,FALSE,2,FALSE,FALSE,13,4,12,10,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
1953,org.mars_sim.msp.core.person.ai.mission.meta.MeteorologyFieldStudyMeta,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MeteorologyFieldStudyMeta,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/mission/meta/MeteorologyFieldStudyMeta.java,MeteorologyFieldStudyMeta,155,4,5,0,3,FALSE,FALSE,4,FALSE,FALSE,16,4,15,17,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
1954,org.mars_sim.msp.core.person.ai.mission.meta.MiningMeta,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MiningMeta,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/mission/meta/MiningMeta.java,MiningMeta,161,4,5,0,3,FALSE,FALSE,2,FALSE,FALSE,15,4,13,12,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
1955,org.mars_sim.msp.core.person.ai.mission.meta.RescueSalvageVehicleMeta,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,RescueSalvageVehicleMeta,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/mission/meta/RescueSalvageVehicleMeta.java,RescueSalvageVehicleMeta,177,2,5,0,3,FALSE,FALSE,4,FALSE,FALSE,13,4,10,14,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
1956,org.mars_sim.msp.core.person.ai.mission.meta.TradeMeta,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TradeMeta,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/mission/meta/TradeMeta.java,TradeMeta,219,4,6,0,4,FALSE,FALSE,2,FALSE,FALSE,17,5,16,20,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
1957,org.mars_sim.msp.core.person.ai.mission.meta.TravelToSettlementMeta,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,TravelToSettlementMeta,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/mission/meta/TravelToSettlementMeta.java,TravelToSettlementMeta,177,2,6,0,4,FALSE,FALSE,4,FALSE,FALSE,14,6,14,16,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
1958,org.mars_sim.msp.core.person.ai.role.RoleUtil,mars-sim-3.1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,RoleUtil,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/role/RoleUtil.java,RoleUtil,219,3,9,0,4,FALSE,FALSE,2,FALSE,FALSE,6,13,10,15,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
1959,org.mars_sim.msp.core.person.ai.social.RelationshipManager,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,RelationshipManager,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/social/RelationshipManager.java,RelationshipManager,581,13,21,0,9,FALSE,FALSE,2,TRUE,FALSE,28,32,29,60,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
1960,org.mars_sim.msp.core.person.ai.task.AssistScientificStudyResearcher,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,AssistScientificStudyResearcher,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/AssistScientificStudyResearcher.java,AssistScientificStudyResearcher,366,8,12,0,6,FALSE,FALSE,4,TRUE,FALSE,26,7,22,58,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
1961,org.mars_sim.msp.core.person.ai.task.CollectMinedMinerals,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,CollectMinedMinerals,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/CollectMinedMinerals.java,CollectMinedMinerals,461,12,13,0,3,FALSE,FALSE,3,FALSE,FALSE,36,8,27,68,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
1962,org.mars_sim.msp.core.person.ai.task.CollectResources,mars-sim-3.1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CollectResources,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/CollectResources.java,CollectResources,430,12,13,0,3,FALSE,FALSE,2,FALSE,FALSE,22,10,23,50,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
1963,org.mars_sim.msp.core.person.ai.task.ConnectWithEarth,mars-sim-3.1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ConnectWithEarth,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/ConnectWithEarth.java,ConnectWithEarth,198,8,9,0,4,FALSE,FALSE,3,FALSE,FALSE,8,4,19,20,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
1964,org.mars_sim.msp.core.person.ai.task.ConsolidateContainers,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ConsolidateContainers,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/ConsolidateContainers.java,ConsolidateContainers,327,8,9,0,2,FALSE,FALSE,2,FALSE,FALSE,25,6,18,40,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
1965,org.mars_sim.msp.core.person.ai.task.CookMeal,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,CookMeal,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/CookMeal.java,CookMeal,569,14,17,0,9,FALSE,FALSE,2,FALSE,FALSE,43,13,24,57,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Structurer
1966,org.mars_sim.msp.core.person.ai.task.DigLocalIce,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,DigLocalIce,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/DigLocalIce.java,DigLocalIce,474,15,11,0,3,FALSE,FALSE,3,FALSE,FALSE,29,3,25,74,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
1967,org.mars_sim.msp.core.person.ai.task.DigLocalRegolith,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,DigLocalRegolith,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/DigLocalRegolith.java,DigLocalRegolith,478,15,11,0,3,FALSE,FALSE,3,FALSE,FALSE,29,3,25,77,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
1968,org.mars_sim.msp.core.person.ai.task.DriveGroundVehicle,mars-sim-3.1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DriveGroundVehicle,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/DriveGroundVehicle.java,DriveGroundVehicle,590,14,14,0,6,FALSE,FALSE,3,FALSE,FALSE,38,8,20,63,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
1969,org.mars_sim.msp.core.person.ai.task.EVAOperation,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,EVAOperation,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/EVAOperation.java,EVAOperation,726,16,21,2,4,FALSE,FALSE,4,FALSE,FALSE,46,25,33,129,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,TRUE,Interfacer
1970,org.mars_sim.msp.core.person.ai.task.EatDrink,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,EatDrink,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/EatDrink.java,EatDrink,1256,43,26,0,7,FALSE,FALSE,2,FALSE,FALSE,115,24,33,108,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
1971,org.mars_sim.msp.core.person.ai.task.EnterAirlock,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,EnterAirlock,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/EnterAirlock.java,EnterAirlock,618,15,12,0,2,FALSE,FALSE,2,FALSE,FALSE,32,9,23,99,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
1972,org.mars_sim.msp.core.person.ai.task.ExitAirlock,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,ExitAirlock,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/ExitAirlock.java,ExitAirlock,905,17,18,0,3,FALSE,FALSE,2,FALSE,FALSE,55,16,31,157,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
1973,org.mars_sim.msp.core.person.ai.task.HaveConversation,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,HaveConversation,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/HaveConversation.java,HaveConversation,399,10,11,0,3,FALSE,FALSE,2,FALSE,FALSE,34,5,24,35,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Structurer
1974,org.mars_sim.msp.core.person.ai.task.LoadVehicleEVA,mars-sim-3.1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,LoadVehicleEVA,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/LoadVehicleEVA.java,LoadVehicleEVA,1246,21,24,0,7,FALSE,FALSE,5,FALSE,FALSE,107,39,37,139,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
1975,org.mars_sim.msp.core.person.ai.task.LoadVehicleGarage,mars-sim-3.1.0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,LoadVehicleGarage,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/LoadVehicleGarage.java,LoadVehicleGarage,1475,21,25,0,9,FALSE,FALSE,3,FALSE,FALSE,133,45,38,144,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
1976,org.mars_sim.msp.core.person.ai.task.MaintainGroundVehicleGarage,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MaintainGroundVehicleGarage,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/MaintainGroundVehicleGarage.java,MaintainGroundVehicleGarage,538,9,14,0,9,FALSE,FALSE,4,FALSE,FALSE,44,9,33,69,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
1977,org.mars_sim.msp.core.person.ai.task.Maintenance,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Maintenance,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/Maintenance.java,Maintenance,530,6,16,0,5,FALSE,FALSE,1,FALSE,FALSE,50,15,28,58,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
1978,org.mars_sim.msp.core.person.ai.task.MaintenanceEVA,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MaintenanceEVA,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/MaintenanceEVA.java,MaintenanceEVA,433,6,11,0,5,FALSE,FALSE,4,FALSE,FALSE,31,5,31,59,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
1979,org.mars_sim.msp.core.person.ai.task.ManufactureConstructionMaterials,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,ManufactureConstructionMaterials,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/ManufactureConstructionMaterials.java,ManufactureConstructionMaterials,740,5,23,0,11,FALSE,FALSE,3,FALSE,FALSE,54,21,29,110,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
1980,org.mars_sim.msp.core.person.ai.task.ManufactureGood,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,ManufactureGood,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/ManufactureGood.java,ManufactureGood,717,5,22,0,12,FALSE,FALSE,2,FALSE,FALSE,59,21,26,108,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
1981,org.mars_sim.msp.core.person.ai.task.MedicalAssistance,mars-sim-3.1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,MedicalAssistance,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/MedicalAssistance.java,MedicalAssistance,449,12,16,0,7,FALSE,FALSE,2,FALSE,FALSE,27,9,37,71,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
1982,org.mars_sim.msp.core.person.ai.task.MeetTogether,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MeetTogether,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/MeetTogether.java,MeetTogether,376,11,8,0,3,FALSE,FALSE,2,TRUE,FALSE,33,5,22,41,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
1983,org.mars_sim.msp.core.person.ai.task.MineSite,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MineSite,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/MineSite.java,MineSite,459,12,12,0,3,FALSE,FALSE,2,FALSE,FALSE,30,7,26,61,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
1984,org.mars_sim.msp.core.person.ai.task.NegotiateTrade,mars-sim-3.1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NegotiateTrade,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/NegotiateTrade.java,NegotiateTrade,412,14,10,0,3,FALSE,FALSE,2,FALSE,FALSE,15,5,29,30,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
1985,org.mars_sim.msp.core.person.ai.task.OperateVehicle,mars-sim-3.1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,OperateVehicle,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/OperateVehicle.java,OperateVehicle,690,13,20,1,10,FALSE,FALSE,2,FALSE,FALSE,43,9,29,66,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,TRUE,Interfacer
1986,org.mars_sim.msp.core.person.ai.task.PrepareDessert,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,PrepareDessert,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/PrepareDessert.java,PrepareDessert,441,7,13,0,8,FALSE,FALSE,2,FALSE,FALSE,27,7,21,50,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Structurer
1987,org.mars_sim.msp.core.person.ai.task.PrescribeMedication,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,PrescribeMedication,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/PrescribeMedication.java,PrescribeMedication,479,8,9,0,2,FALSE,FALSE,2,FALSE,FALSE,47,5,32,84,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
1988,org.mars_sim.msp.core.person.ai.task.ProduceFood,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,ProduceFood,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/ProduceFood.java,ProduceFood,765,7,23,0,14,FALSE,FALSE,2,FALSE,FALSE,51,23,26,121,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Service Provider
1989,org.mars_sim.msp.core.person.ai.task.RepairEVAMalfunction,mars-sim-3.1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,RepairEVAMalfunction,mars-sim-3.1.0/mars-sim-core/org/mars_sim/msp/core/person/ai/task/RepairEVAMalfunction.java,RepairEVAMalfunction,609,9,17,0,6,FALSE,FALSE,5,FALSE,FALSE,48,18,32,81,0,TRUE,FALSE,FALSE,TRUE,FALSE,public,0,0,0,FALSE,Interfacer
