Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
ganttproject-2.8.11,net.sourceforge.ganttproject.task.algorithm,DependencyGraph.DependencyEdge,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
ganttproject-2.8.11,net.sourceforge.ganttproject.task.algorithm,DependencyGraph.Node,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
ganttproject-2.8.11,net.sourceforge.ganttproject.task.algorithm,AlgorithmCollection,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
ganttproject-2.8.11,net.sourceforge.ganttproject.export,WebPublisher.Ftp,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
ganttproject-2.8.11,net.sourceforge.ganttproject.export,ExporterBase,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
ganttproject-2.8.11,net.sourceforge.ganttproject.export,ExporterBase.ExporterJob,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
ganttproject-2.8.11,net.sourceforge.ganttproject.export,ExportFileWizardImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
ganttproject-2.8.11,net.sourceforge.ganttproject.export,CommandLineExportApplication,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
ganttproject-2.8.11,net.sourceforge.ganttproject.export,CommandLineExportApplication.Args,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
ganttproject-2.8.11,net.sourceforge.ganttproject.resource,LoadDistribution.Load,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
ganttproject-2.8.11,net.sourceforge.ganttproject.resource,HumanResource,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
ganttproject-2.8.11,net.sourceforge.ganttproject.resource,HumanResourceManager,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
ganttproject-2.8.11,net.sourceforge.ganttproject.resource,HumanResourceManager.ResourceBuilder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
ganttproject-2.8.11,net.sourceforge.ganttproject.resource,HumanResourceMerger.MergeResourcesOption,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
ganttproject-2.8.11,net.sourceforge.ganttproject.client,RssFeedChecker,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 14
ganttproject-2.8.11,biz.ganttproject.impex.csv,GanttCSVExport,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 19
ganttproject-2.8.11,biz.ganttproject.impex.csv,GanttCSVOpen,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
ganttproject-2.8.11,biz.ganttproject.impex.csv,TaskRecords,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
ganttproject-2.8.11,biz.ganttproject.impex.msproject2,ProjectFileExporter,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 16
ganttproject-2.8.11,biz.ganttproject.impex.msproject2,ImporterFromMsProjectFile,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
