Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
bitcoin-wallet-6.31,de.schildbach.wallet.ui,WalletAddressViewModel.CurrentAddressLiveData,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
bitcoin-wallet-6.31,de.schildbach.wallet.ui,WalletAddressViewModel.WalletListener,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
bitcoin-wallet-6.31,de.schildbach.wallet.ui,WalletAddressViewModel.WalletListener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
bitcoin-wallet-6.31,de.schildbach.wallet.ui,WalletActionsFragment,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
bitcoin-wallet-6.31,de.schildbach.wallet.ui,TransactionsAdapter,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: transactionHash; confidenceCircularProgress; confidenceCircularMaxProgress; confidenceCircularSize; confidenceCircularMaxSize; confidenceCircularFillColor; confidenceCircularStrokeColor; confidenceTextual; confidenceTextualColor; time; timeColor; address; addressColor; addressTypeface; addressSingleLine; fee; feeFormat; value; valueFormat; valueColor; fiat; fiatFormat; fiatPrefixColor; message; messageColor; messageSingleLine; isSelected; type; context; inflater; onClickListener; CONFIDENCE_SYMBOL_IN_CONFLICT; CONFIDENCE_SYMBOL_DEAD; CONFIDENCE_SYMBOL_UNKNOWN; VIEW_TYPE_TRANSACTION; VIEW_TYPE_WARNING; colorBackground; colorBackgroundSelected; extendTimeView; fullTimeView; extendAddressView; confidenceCircularNormalView; confidenceCircularSelectedView; confidenceTextualNormalView; confidenceTextualSelectedView; timeView; addressView; valueView; fiatView; extendFeeView; feeView; extendMessageView; messageView; menuView; messageView
bitcoin-wallet-6.31,de.schildbach.wallet.ui,TransactionsAdapter,Insufficient Modularization,The tool detected the smell in this class because the class is highly complex. The sum of cyclomatic complexity of all methods of this class (i.e. WMC) is: 115
bitcoin-wallet-6.31,de.schildbach.wallet.ui,TransactionsAdapter.ListItem,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
bitcoin-wallet-6.31,de.schildbach.wallet.ui,TransactionsAdapter.ListItem,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: transactionHash; confidenceCircularProgress; confidenceCircularMaxProgress; confidenceCircularSize; confidenceCircularMaxSize; confidenceCircularFillColor; confidenceCircularStrokeColor; confidenceTextual; confidenceTextualColor; time; timeColor; address; addressColor; addressTypeface; addressSingleLine; fee; feeFormat; value; valueFormat; valueColor; fiat; fiatFormat; fiatPrefixColor; message; messageColor; messageSingleLine; isSelected; type
bitcoin-wallet-6.31,de.schildbach.wallet.ui,TransactionsAdapter.ListItem,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: transactionHash; confidenceCircularProgress; confidenceCircularMaxProgress; confidenceCircularSize; confidenceCircularMaxSize; confidenceCircularFillColor; confidenceCircularStrokeColor; confidenceTextual; confidenceTextualColor; time; timeColor; address; addressColor; addressTypeface; addressSingleLine; fee; feeFormat; value; valueFormat; valueColor; fiat; fiatFormat; fiatPrefixColor; message; messageColor; messageSingleLine; isSelected; type
bitcoin-wallet-6.31,de.schildbach.wallet.ui,TransactionsAdapter.TransactionItem,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
